"date_GMT","RH","temp","purpleair_pm2.5","pm2.5c"
2020-04-13 09:00:00,56.18,31.8444444444444,30.9533333333333,33.2080226962171
2020-04-13 10:00:00,50.73,33.2611111111111,32.02,34.9862098693393
2020-04-13 11:00:00,46.97,34.5722222222222,35.96,37.5579677304602
2020-04-13 12:00:00,44.43,35.5388888888889,34.7266666666667,37.0364511679834
2020-04-13 13:00:00,42.2,36.3166666666667,28.59,33.8732335622565
2020-04-13 14:00:00,42.53,35.7944444444445,28.84,34.4990989991455
2020-04-13 15:00:00,46.7,34.8333333333333,26.48,32.1268809516182
2020-04-13 16:00:00,48.23,33.8888888888889,31.265,35.1417256433545
2020-04-13 17:00:00,48,33.35,39.99,40.7867630947638
2020-04-13 18:00:00,49.97,32.7611111111111,43.4825,42.3881637090224
2020-04-13 19:00:00,52.8,32.1277777777778,47.6033333333333,43.92015618719
2020-04-13 20:00:00,57.03,31.5722222222222,41.485,38.9155335049556
2020-04-13 21:00:00,57.6,31.1111111111111,31.76,33.8117021838422
2020-04-13 22:00:00,56.17,30.7055555555556,39.43,39.3635383500299
2020-04-13 23:00:00,56.34,30.5555555555556,38.77,39.0969484016797
2020-04-14 00:00:00,58.73,30.1666666666667,37.81,37.7469391864388
2020-04-14 01:00:00,60.03,30,33.4025,34.8054026961851
2020-04-14 02:00:00,60.83,29.5944444444444,26.91,31.2920890302898
2020-04-14 03:00:00,60.4,29.6277777777778,27.29,31.6966253498482
2020-04-14 04:00:00,61.47,29.3722222222222,32.55,34.3447453259925
2020-04-14 05:00:00,63.43,29,41.05,38.4445127969272
2020-04-14 06:00:00,61.3,29.8944444444444,63.03,50.6332965998381
2020-04-14 07:00:00,56.8,31.35,26.76,31.1799786282717
2020-04-14 08:00:00,56.53,32.4055555555556,20.49,26.5065515767774
2020-04-14 09:00:00,53.8,33.5166666666667,21.0033333333333,26.8710127131262
2020-04-14 10:00:00,48.3,34.6833333333333,14.56,24.8420264037095
2020-04-14 11:00:00,43.31,35.9,18.4,28.1575005217019
2020-04-14 12:00:00,42.07,37.3722222222222,23.2733333333333,29.6501084710429
2020-04-14 13:00:00,38.03,37.9666666666667,35.3,37.7691743418876
2020-04-14 14:00:00,38.83,37.1666666666667,24.1,32.1568870268246
2020-04-14 15:00:00,44.13,35.1111111111111,43.9,42.8256972684673
2020-04-14 16:00:00,49.9,33.2388888888889,42.295,41.1572501045688
2020-04-14 17:00:00,51.5,32.4277777777778,35.032,37.2965494708164
2020-04-14 18:00:00,51.47,32.2222222222222,43.3,42.1511917006566
2020-04-14 19:00:00,52.87,32.0944444444444,50.29,45.4108087265508
2020-04-14 20:00:00,57.1,31.2777777777778,43.4825,40.3595963701288
2020-04-14 21:00:00,55.8,30.6111111111111,37.56,38.6538985348225
2020-04-14 22:00:00,56.57,30.6277777777778,50.09,45.1408357197405
2020-04-14 23:00:00,56.3,30.6277777777778,72.86,57.8880783791066
2020-04-15 00:00:00,57.1,30,36.56,38.1674338398912
2020-04-15 01:00:00,58.07,29.7222222222222,33.24,36.1519304488086
2020-04-15 02:00:00,59.5,29.4444444444444,33.43,35.8249235713455
2020-04-15 03:00:00,61.8,29.0388888888889,35.93,36.4602716663104
2020-04-15 04:00:00,64.43,28.8888888888889,40.81,37.9029565518167
2020-04-15 05:00:00,66,28.9444444444444,44.06,38.7645482183314
2020-04-15 06:00:00,64.57,29.7222222222222,41.57,37.1780353136526
2020-04-15 07:00:00,59.23,30.9444444444444,41.2666666666667,38.386842033842
2020-04-15 08:00:00,54.37,32.3722222222222,43.52,40.4821486469496
2020-04-15 09:00:00,51.83,33.8166666666667,39.535,37.8256963150624
2020-04-15 10:00:00,47.7,35.3333333333333,41.29,39.128956587009
2020-04-15 11:00:00,42.13,37.0166666666667,35.3825,36.7727083282521
2020-04-15 12:00:00,38.53,38.15,27.94,33.1863422088415
2020-04-15 13:00:00,35,39.0722222222222,23.9,31.7145863528486
2020-04-15 14:00:00,41.77,36.0388888888889,43.0333333333333,42.457689556037
2020-04-15 15:00:00,44.4,35.0944444444444,51.11,46.6874607899438
2020-04-15 16:00:00,45.6,34.8333333333333,68.77,56.131845258989
2020-04-15 17:00:00,48.73,33.9444444444444,84.76,64.3931693869297
2020-04-15 18:00:00,50.5,33.3333333333333,77.34,60.0955172140482
2020-04-15 19:00:00,53.23,32.9611111111111,106.73,75.3290932706693
2020-04-15 20:00:00,55.9,32.7777777777778,113.48,77.8271130201312
2020-04-15 21:00:00,56.07,32.5555555555556,66.815,52.1989880167323
2020-04-15 22:00:00,57.83,32.0944444444444,71.57,54.4508707268427
2020-04-15 23:00:00,58.47,31.1666666666667,49.975,43.3391224440582
2020-04-16 00:00:00,58.87,30.5555555555556,49.89,43.8549986912075
2020-04-16 01:00:00,61.1,30.5166666666667,42.19,38.4153388145828
2020-04-16 02:00:00,62.47,30.2777777777778,43.43,38.6525068625545
2020-04-16 03:00:00,63,30,39.63,36.6139523473262
2020-04-16 04:00:00,63.17,30.0388888888889,36.99,35.0097102253383
2020-04-16 05:00:00,62.77,30,37.085,35.3326048085433
2020-04-16 06:00:00,61.83,30.4444444444444,34.34,33.7622161890865
2020-04-16 07:00:00,59.67,30.8888888888889,37.4666666666667,36.1130278890355
2020-04-16 08:00:00,58.57,31.2388888888889,34.5433333333333,34.6532300050661
2020-04-16 09:00:00,55.43,32.7944444444444,28.37,30.9742806394603
2020-04-16 10:00:00,53.97,33.9611111111111,25.98,28.9611143520346
2020-04-16 11:00:00,52.3,34.7388888888889,27.8566666666667,29.9229235548825
2020-04-16 12:00:00,47.9,35.7944444444445,28.9633333333333,31.6073918523801
2020-04-16 13:00:00,45.33,36.5944444444444,28.85,31.9357471113833
2020-04-16 14:00:00,52.32,34.3444444444444,34.935,34.3339123370573
2020-04-16 15:00:00,72.07,28.0388888888889,24.4,25.7019114638993
2020-04-16 16:00:00,73.17,28.0388888888889,29.89,28.1331543624466
2020-04-16 17:00:00,71.6,28.3333333333333,32.766,30.2123520703869
2020-04-16 18:00:00,70.66,27.4722222222222,6.165,17.1162692635972
2020-04-16 19:00:00,71.48,27.2611111111111,4.9,16.2349970591145
2020-04-16 20:00:00,71.33,27.3666666666667,10.13,19.0760728852128
2020-04-16 21:00:00,71.03,27.3722222222222,10.755,19.5801177145908
2020-04-16 22:00:00,70.43,27.2055555555556,6.08,17.5378568927164
2020-04-16 23:00:00,70.93,26.9833333333333,6.27,17.6522494923505
2020-04-17 00:00:00,71.13,27.1277777777778,9.95,19.392953471275
2020-04-17 01:00:00,72,26.8333333333333,10.79,19.755622555877
2020-04-17 02:00:00,71.67,26.7222222222222,12.5,21.0260788234382
2020-04-17 03:00:00,71.97,26.6666666666667,12.63,21.0038633432058
2020-04-17 04:00:00,71.4,26.8888888888889,16.31,23.0692879646673
2020-04-17 05:00:00,70.3,27.2222222222222,30.33,31.0054359586004
2020-04-17 06:00:00,69.07,27.4611111111111,27.7266666666667,29.9367808372752
2020-04-17 07:00:00,66.33,28.2222222222222,16.92,24.4921751469901
2020-04-17 08:00:00,62.4,29.65,20.18,26.6318441979543
2020-04-17 09:00:00,58.4,30.5944444444444,34.43,35.5103440873443
2020-04-17 10:00:00,54.17,32.6666666666667,28.64,31.9819804444266
2020-04-17 11:00:00,51.8,33.7944444444444,37.68,36.8443657172526
2020-04-17 12:00:00,52.23,33.85,31.38,33.0504041669637
2020-04-17 13:00:00,53.23,33.8333333333333,15.845,23.9252050899389
2020-04-17 14:00:00,50.03,34.0166666666667,13.74,24.2893546849845
2020-04-17 15:00:00,49.6,33.4833333333333,12.83,24.7065591600565
2020-04-17 16:00:00,50.9,32.5555555555556,18.9875,28.586205715311
2020-04-17 17:00:00,57.53,31.7944444444444,79.12,59.1781434444656
2020-04-17 18:00:00,59.93,31.6666666666667,170.13,108.374005200324
2020-04-17 19:00:00,62.29,31.3888888888889,216.08,132.852942869456
2020-04-17 20:00:00,61.67,31.1111111111111,91.97,64.8819212285699
2020-04-17 21:00:00,59.27,31.0166666666667,41.815,38.5755995011953
