Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kampala,PM2.5 - Principal,2020-05-02 11:00 PM,2020,05,02,23,32.3,93,Moderate,30.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 12:00 AM,2020,05,03,00,30.7,90,Moderate,29.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 01:00 AM,2020,05,03,01,29.0,87,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 02:00 AM,2020,05,03,02,29.4,87,Moderate,30.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 03:00 AM,2020,05,03,03,33.5,96,Moderate,40.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 04:00 AM,2020,05,03,04,36.0,102,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 05:00 AM,2020,05,03,05,46.9,129,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 06:00 AM,2020,05,03,06,43.9,122,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 07:00 AM,2020,05,03,07,38.9,109,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 08:00 AM,2020,05,03,08,52.9,144,Unhealthy for Sensitive Groups,67.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 09:00 AM,2020,05,03,09,38.4,108,Unhealthy for Sensitive Groups,24.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 10:00 AM,2020,05,03,10,36.2,103,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 11:00 AM,2020,05,03,11,36.1,102,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 12:00 PM,2020,05,03,12,34.0,97,Moderate,32.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 01:00 PM,2020,05,03,13,30.0,89,Moderate,26.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 02:00 PM,2020,05,03,14,25.0,78,Moderate,20.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 03:00 PM,2020,05,03,15,22.5,73,Moderate,20.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 04:00 PM,2020,05,03,16,23.7,75,Moderate,25.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 05:00 PM,2020,05,03,17,23.3,75,Moderate,23.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 06:00 PM,2020,05,03,18,22.1,72,Moderate,21.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 07:00 PM,2020,05,03,19,24.5,77,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 08:00 PM,2020,05,03,20,32.2,93,Moderate,40.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 09:00 PM,2020,05,03,21,40.6,114,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 10:00 PM,2020,05,03,22,39.3,110,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-03 11:00 PM,2020,05,03,23,40.1,112,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 12:00 AM,2020,05,04,00,37.0,105,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 01:00 AM,2020,05,04,01,33.0,95,Moderate,29.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 02:00 AM,2020,05,04,02,33.5,96,Moderate,34.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 03:00 AM,2020,05,04,03,34.2,97,Moderate,35.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 04:00 AM,2020,05,04,04,32.1,93,Moderate,30.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 05:00 AM,2020,05,04,05,33.5,96,Moderate,35.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 06:00 AM,2020,05,04,06,31.0,91,Moderate,28.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 07:00 AM,2020,05,04,07,32.3,93,Moderate,34.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 08:00 AM,2020,05,04,08,38.2,108,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 09:00 AM,2020,05,04,09,40.5,113,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 10:00 AM,2020,05,04,10,35.1,99,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 11:00 AM,2020,05,04,11,33.4,96,Moderate,31.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 12:00 PM,2020,05,04,12,30.1,89,Moderate,26.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 01:00 PM,2020,05,04,13,29.1,87,Moderate,28.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 02:00 PM,2020,05,04,14,28.2,85,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 03:00 PM,2020,05,04,15,29.0,87,Moderate,30.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 04:00 PM,2020,05,04,16,28.9,86,Moderate,29.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 05:00 PM,2020,05,04,17,26.5,81,Moderate,24.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 06:00 PM,2020,05,04,18,26.7,82,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 07:00 PM,2020,05,04,19,35.0,99,Moderate,44.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 08:00 PM,2020,05,04,20,39.5,111,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 09:00 PM,2020,05,04,21,47.5,131,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 10:00 PM,2020,05,04,22,47.7,131,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-04 11:00 PM,2020,05,04,23,48.4,133,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 12:00 AM,2020,05,05,00,47.7,131,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 01:00 AM,2020,05,05,01,58.8,153,Unhealthy,70.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 02:00 AM,2020,05,05,02,59.9,153,Unhealthy,61.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 03:00 AM,2020,05,05,03,54.4,148,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 04:00 AM,2020,05,05,04,51.2,140,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 05:00 AM,2020,05,05,05,48.6,133,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 06:00 AM,2020,05,05,06,48.4,133,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 07:00 AM,2020,05,05,07,39.6,111,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 08:00 AM,2020,05,05,08,40.8,114,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 09:00 AM,2020,05,05,09,43.4,120,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 10:00 AM,2020,05,05,10,38.7,109,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 11:00 AM,2020,05,05,11,29.8,88,Moderate,21.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 12:00 PM,2020,05,05,12,29.4,87,Moderate,29.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 01:00 PM,2020,05,05,13,30.7,90,Moderate,32.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 02:00 PM,2020,05,05,14,31.3,91,Moderate,32.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 03:00 PM,2020,05,05,15,30.1,89,Moderate,29.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 04:00 PM,2020,05,05,16,28.0,84,Moderate,26.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 05:00 PM,2020,05,05,17,26.5,81,Moderate,25.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 06:00 PM,2020,05,05,18,24.7,77,Moderate,23.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 07:00 PM,2020,05,05,19,28.3,85,Moderate,32.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 08:00 PM,2020,05,05,20,59.1,153,Unhealthy,90.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 09:00 PM,2020,05,05,21,47.5,131,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 10:00 PM,2020,05,05,22,46.8,129,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-05 11:00 PM,2020,05,05,23,48.4,133,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 12:00 AM,2020,05,06,00,45.7,126,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 01:00 AM,2020,05,06,01,51.8,141,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 02:00 AM,2020,05,06,02,44.9,124,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 03:00 AM,2020,05,06,03,45.9,127,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 04:00 AM,2020,05,06,04,40.4,113,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 05:00 AM,2020,05,06,05,37.7,106,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 06:00 AM,2020,05,06,06,36.3,103,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 07:00 AM,2020,05,06,07,39.1,110,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 08:00 AM,2020,05,06,08,55.0,149,Unhealthy for Sensitive Groups,71.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 09:00 AM,2020,05,06,09,57.0,152,Unhealthy,59.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 10:00 AM,2020,05,06,10,43.5,121,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 11:00 AM,2020,05,06,11,38.7,109,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 12:00 PM,2020,05,06,12,32.8,95,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 01:00 PM,2020,05,06,13,26.4,81,Moderate,20.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 02:00 PM,2020,05,06,14,24.2,76,Moderate,22.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 03:00 PM,2020,05,06,15,23.6,75,Moderate,23.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 04:00 PM,2020,05,06,16,21.3,70,Moderate,19.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 05:00 PM,2020,05,06,17,24.1,76,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 06:00 PM,2020,05,06,18,23.5,75,Moderate,23.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 07:00 PM,2020,05,06,19,26.7,82,Moderate,30.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 08:00 PM,2020,05,06,20,28.8,86,Moderate,31.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 09:00 PM,2020,05,06,21,36.9,104,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 10:00 PM,2020,05,06,22,42.4,118,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-06 11:00 PM,2020,05,06,23,37.7,106,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 12:00 AM,2020,05,07,00,32.8,95,Moderate,28.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 01:00 AM,2020,05,07,01,31.9,93,Moderate,31.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 02:00 AM,2020,05,07,02,31.9,93,Moderate,32.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 03:00 AM,2020,05,07,03,28.4,85,Moderate,25.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 04:00 AM,2020,05,07,04,27.7,84,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 05:00 AM,2020,05,07,05,22.8,74,Moderate,18.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 06:00 AM,2020,05,07,06,20.9,70,Moderate,19.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 07:00 AM,2020,05,07,07,20.9,70,Moderate,21.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 08:00 AM,2020,05,07,08,28.9,86,Moderate,37.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 09:00 AM,2020,05,07,09,34.9,99,Moderate,41.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 10:00 AM,2020,05,07,10,30.9,91,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 11:00 AM,2020,05,07,11,29.4,87,Moderate,28.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 12:00 PM,2020,05,07,12,31.7,92,Moderate,34.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 01:00 PM,2020,05,07,13,33.8,97,Moderate,36.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 02:00 PM,2020,05,07,14,32.9,95,Moderate,32.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 03:00 PM,2020,05,07,15,27.4,83,Moderate,22.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 04:00 PM,2020,05,07,16,32.2,93,Moderate,37.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 05:00 PM,2020,05,07,17,38.1,107,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 06:00 PM,2020,05,07,18,33.5,96,Moderate,29.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 07:00 PM,2020,05,07,19,29.7,88,Moderate,26.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 08:00 PM,2020,05,07,20,30.8,90,Moderate,32.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 09:00 PM,2020,05,07,21,30.9,91,Moderate,31.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 10:00 PM,2020,05,07,22,31.9,93,Moderate,33.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-07 11:00 PM,2020,05,07,23,30.4,89,Moderate,29.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 12:00 AM,2020,05,08,00,29.2,87,Moderate,28.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 01:00 AM,2020,05,08,01,27.6,84,Moderate,26.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 02:00 AM,2020,05,08,02,30.3,89,Moderate,33.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 03:00 AM,2020,05,08,03,30.0,89,Moderate,30.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 04:00 AM,2020,05,08,04,32.0,93,Moderate,35.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 05:00 AM,2020,05,08,05,27.6,84,Moderate,21.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 06:00 AM,2020,05,08,06,25.3,79,Moderate,22.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 07:00 AM,2020,05,08,07,24.0,76,Moderate,22.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 08:00 AM,2020,05,08,08,23.9,76,Moderate,24.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 09:00 AM,2020,05,08,09,24.3,77,Moderate,25.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 10:00 AM,2020,05,08,10,27.4,83,Moderate,32.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 11:00 AM,2020,05,08,11,29.6,88,Moderate,33.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 12:00 PM,2020,05,08,12,27.7,84,Moderate,25.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 01:00 PM,2020,05,08,13,31.7,92,Moderate,37.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 02:00 PM,2020,05,08,14,35.2,100,Moderate,39.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 03:00 PM,2020,05,08,15,33.7,96,Moderate,32.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 04:00 PM,2020,05,08,16,28.7,86,Moderate,23.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 05:00 PM,2020,05,08,17,27.7,84,Moderate,26.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 06:00 PM,2020,05,08,18,23.1,74,Moderate,19.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 07:00 PM,2020,05,08,19,26.5,81,Moderate,30.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 08:00 PM,2020,05,08,20,30.2,89,Moderate,34.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 09:00 PM,2020,05,08,21,36.1,102,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 10:00 PM,2020,05,08,22,47.0,129,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-08 11:00 PM,2020,05,08,23,45.5,126,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 12:00 AM,2020,05,09,00,41.7,116,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 01:00 AM,2020,05,09,01,34.8,99,Moderate,28.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 02:00 AM,2020,05,09,02,32.9,95,Moderate,31.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 03:00 AM,2020,05,09,03,29.9,88,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 04:00 AM,2020,05,09,04,29.9,88,Moderate,30.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 05:00 AM,2020,05,09,05,30.9,91,Moderate,32.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 06:00 AM,2020,05,09,06,30.9,91,Moderate,31.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 07:00 AM,2020,05,09,07,39.0,110,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 08:00 AM,2020,05,09,08,38.5,108,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 09:00 AM,2020,05,09,09,40.7,114,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 10:00 AM,2020,05,09,10,38.3,108,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 11:00 AM,2020,05,09,11,33.5,96,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 12:00 PM,2020,05,09,12,26.3,81,Moderate,20.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 01:00 PM,2020,05,09,13,26.1,80,Moderate,26.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 02:00 PM,2020,05,09,14,26.5,81,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 03:00 PM,2020,05,09,15,25.7,80,Moderate,25.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 04:00 PM,2020,05,09,16,27.8,84,Moderate,30.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 05:00 PM,2020,05,09,17,26.4,81,Moderate,25.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 06:00 PM,2020,05,09,18,25.2,79,Moderate,24.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 07:00 PM,2020,05,09,19,25.1,78,Moderate,25.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 08:00 PM,2020,05,09,20,34.0,97,Moderate,43.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 09:00 PM,2020,05,09,21,41.0,115,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 10:00 PM,2020,05,09,22,45.5,126,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-09 11:00 PM,2020,05,09,23,47.2,130,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 12:00 AM,2020,05,10,00,43.6,121,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 01:00 AM,2020,05,10,01,46.3,128,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 02:00 AM,2020,05,10,02,49.6,136,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 03:00 AM,2020,05,10,03,54.3,147,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 04:00 AM,2020,05,10,04,50.1,137,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 05:00 AM,2020,05,10,05,47.5,131,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 06:00 AM,2020,05,10,06,36.2,103,Unhealthy for Sensitive Groups,25.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 07:00 AM,2020,05,10,07,27.1,83,Moderate,18.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 08:00 AM,2020,05,10,08,22.0,72,Moderate,17.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 09:00 AM,2020,05,10,09,22.0,72,Moderate,22.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 10:00 AM,2020,05,10,10,28.0,84,Moderate,34.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 11:00 AM,2020,05,10,11,33.0,95,Moderate,38.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 12:00 PM,2020,05,10,12,32.5,94,Moderate,32.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 01:00 PM,2020,05,10,13,29.7,88,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 02:00 PM,2020,05,10,14,26.3,81,Moderate,23.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 03:00 PM,2020,05,10,15,27.1,83,Moderate,28.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 04:00 PM,2020,05,10,16,24.0,76,Moderate,21.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 05:00 PM,2020,05,10,17,23.0,74,Moderate,22.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-05-10 06:00 PM,2020,05,10,18,22.0,72,Moderate,21.0,UG/M3,1 Hr,Valid
